type,clientid,EventProcessedUtcTime,anon_mac,probe_count,avg_rssi
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e322aa,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,eb02d8,1,-98.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,698dd6,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,de4c06,3,-79.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f39789,2,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,dabe8f,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,83d5ba,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,239daa,2,-80.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,79ead1,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,93a587,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,9082ab,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,de1753,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,91d2ba,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,7aa2df,3,-84.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,020a3d,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,bb9bab,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f07e9b,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,46796a,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,521983,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d9ff49,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,14ee7b,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,42ac06,2,-90.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f19382,3,-83.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1e210d,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c6e354,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6c14a1,3,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,66c544,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,51c036,2,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,7fa3af,2,-96.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,160dfe,2,-91.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5c15cc,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6d01eb,4,-83.75
DENS,Dens09,2018-03-31T02:14:12.8544002Z,65f121,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,83b6e9,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a638b4,9,-68.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2bf748,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3d9401,2,-69.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,429403,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,07a46e,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d3ef8a,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,30faca,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,53147c,3,-87.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,445155,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a2a6c7,2,-79.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,fa0b14,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,96846b,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,023d10,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a6c4cb,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2a93cb,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b26ece,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,9d7bd1,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6f8f0f,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b5796f,2,-82.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,765458,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,635ed5,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a91207,2,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,12de5b,2,-78.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c714d1,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2ae2ce,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6249f9,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,69e0e5,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f97e4d,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a84e4c,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,41bb17,2,-77.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4fc6e2,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6c626d,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,969262,2,-92.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6a09cc,4,-80.25
DENS,Dens09,2018-03-31T02:14:12.8544002Z,50fc5d,2,-80.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0db823,2,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,fa051f,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f401da,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5f0649,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c78586,5,-84.60
DENS,Dens09,2018-03-31T02:14:12.8544002Z,142e07,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0a33b8,2,-91.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e3e0ce,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,564b39,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,db08cc,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,79b316,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,eeb3a4,3,-82.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e1f4b9,2,-92.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e3d222,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,51afd5,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,43797a,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a133a2,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e0c0e2,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6d90ba,2,-78.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1c38e4,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b11323,2,-93.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0fd319,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4146f7,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d1400f,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,72abae,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,bf9280,2,-95.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f13fe1,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,71dc58,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,bf180b,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a4bd54,2,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,920436,5,-81.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,00e8ab,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2dc0d3,1,-80.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e8a89e,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c56f00,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,eb7701,1,-79.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,30094b,2,-82.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,40b1c5,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8165c7,2,-81.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,db9f1b,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,558104,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,dd97f1,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,9e9ce9,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ef83f4,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,cd5947,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,395adf,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4d4f19,2,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,87fe75,2,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,fc9a83,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,601f62,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3cbf41,2,-92.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e8dc01,2,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f2b805,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,06d7ef,4,-92.75
DENS,Dens09,2018-03-31T02:14:12.8544002Z,326ca2,2,-90.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,dc4701,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,608b47,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f7e4ce,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,90e8a9,3,-89.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1cd38a,17,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,50ae68,2,-90.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b3a123,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5e79b4,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,7e00c0,8,-91.25
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0c9485,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,15ce76,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c38671,7,-86.29
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8fa299,2,-78.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e692b2,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4bf163,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8cde8b,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6a0ed8,6,-81.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f5ac72,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6b0e3a,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,438d15,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2c1be2,1,-80.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,464d33,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c37b3f,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,21972c,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,498b77,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f79b80,2,-75.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,912ca6,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,803aa6,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b297e6,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ac19d0,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b1e28b,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ce8bec,2,-93.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,928729,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3c825e,3,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8d0158,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2187fd,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c79b54,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,eabf56,3,-85.67
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b709ea,2,-94.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b70185,1,-76.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,96b029,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5b4bf0,2,-82.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,35f5af,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,9951bd,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f4ff77,18,-75.67
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c5feb4,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,63c239,13,-87.69
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e96205,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5eea41,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5438f3,4,-90.75
DENS,Dens09,2018-03-31T02:14:12.8544002Z,47b5a4,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,40a35a,3,-78.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,939bc8,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,997d9e,1,-67.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,56ee7f,3,-80.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d890f3,4,-81.25
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1648e9,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,194fa5,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5b9be1,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6efd99,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a2acdf,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,70c91b,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f115eb,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,9b37fc,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,29749b,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,75f642,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,23f396,2,-95.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,bf2573,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d0aa2b,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,852a30,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ce4507,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,29f2f0,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5b29ab,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6459bf,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0184d4,5,-89.20
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1127aa,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,58a31c,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,fd54fd,3,-83.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8dabc1,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,aa96cd,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b543e4,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,17f133,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,9fe04e,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,141610,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,fa878d,2,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,7357d9,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b69ba3,4,-91.25
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0ab3f5,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ae8367,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8ac529,2,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b182fc,3,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3f8d7e,2,-79.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,63cdd0,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ec0125,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,aff818,3,-78.67
DENS,Dens09,2018-03-31T02:14:12.8544002Z,88c4ed,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1c7799,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2874c7,2,-83.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a234bd,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,faf379,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ebab94,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1be40a,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,822336,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0c3ef4,1,-79.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3d7125,1,-80.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4d3004,2,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f2b26d,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,28f362,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5abf2b,2,-85.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,45023c,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,852937,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,290028,2,-81.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b728c1,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ab6912,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6d3ece,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1757b3,2,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0701c1,4,-90.75
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8e333f,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,82d5c7,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,010bb6,4,-87.75
DENS,Dens09,2018-03-31T02:14:12.8544002Z,dd4388,2,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f0fa67,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b5b6db,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5a7df0,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4effce,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d6226c,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,cd1177,2,-68.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ad9efe,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a372a7,3,-88.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,dd5843,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8fcf7f,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,49cb7a,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1251fe,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3540a0,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,53cb71,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d03720,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,9b3034,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d9fb52,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,655587,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,be2b4c,2,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4fd58b,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,10a567,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,77fc7f,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,73a3b6,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a3ddef,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,50d820,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,50875a,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e334e3,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0ab7c7,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e20b54,2,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f3a56a,2,-91.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,826492,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,053b2e,4,-83.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a3fc78,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,57ffab,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,cd3768,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c8abc8,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,473520,2,-92.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ac2ca4,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,367ddc,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8da6b8,1,-80.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,146f06,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,e294aa,3,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3a5123,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,72d99a,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8df70e,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,022530,4,-82.25
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5c9ac5,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,bf3a32,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8c8823,2,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6450bd,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,7020c4,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c00190,1,-78.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,96c811,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,4d1c58,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,cc1986,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c85942,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5e02cb,7,-64.29
DENS,Dens09,2018-03-31T02:14:12.8544002Z,debc13,2,-84.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ae9538,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a2a47c,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,cda5a4,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,f7bc9a,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6d0835,5,-84.80
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5b3ea5,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d291e2,2,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,5409be,2,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,70e00b,2,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,b9ec1b,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d8c59e,1,-79.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,7e0027,2,-80.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a00cee,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,ef57fc,4,-90.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,142ea8,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c139ce,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,6a4511,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,116ec4,2,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,bb2e6f,1,-77.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,55c399,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,941ffb,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0b789f,2,-86.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,7c1cf0,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,fb0a19,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,427e60,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,695f30,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a89b97,3,-90.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,8bfdcf,2,-83.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,228102,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,2cb055,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,c89837,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,0b5bb7,3,-92.33
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3f40e4,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,80d93a,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,3f1d12,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,1116e0,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,af6f37,2,-85.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d5cfb3,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,97aeb2,3,-84.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,d8e6cc,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,bef319,2,-85.50
DENS,Dens09,2018-03-31T02:14:12.8544002Z,a3d7ef,2,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,29fde8,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.8544002Z,63a439,1,-84.00
